OBJECTID,NUMERO_MUE,TIPO_MUEST,SYMBOL,Ag_ppm,Al_porcien,As_ppm,Au_ppb,Ba_ppm,Be_ppm,Bi_ppm,Br_ppm,Ca_porcien,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Eu_ppm,Fe_porcien,Ga_ppm,Ge_ppm,Hf_ppm,Hg_ppm,In_ppm,Ir_ppb,K_porcient,La_ppm,Li_ppm,Lu_ppm,Mg_porcien,Mn_ppm,Mo_ppm,Nb_ppm,Nd_ppm,Ni_ppm,P_ppm,Pb_ppm,Rb_ppm,S_porcient,Sb_ppm,Sc_ppm,Se_ppm,Sm_ppm,Sn_ppm,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,Ti_porcien,TI_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm,FRACCION,Na_porcien,REFERENCIA,METODO,Sr_ppm,latDD,lonDD,rng unidad,rng unid_1
"2040",7216PPC,"85002",,0.30000,8.95000,5.00000,19.00000,252.00000,-1.00000,27.00000,3.40000,3.34000,-0.50000,-3.00000,18.00000,24.00000,-1.00000,45.30000,1.30000,0.06000,0.00000,0.00000,4.00000,-1.00000,0.00000,9.00000,1.29000,14.60000,0.00000,-0.05000,1.75000,1060.00000,6.00000,0.00000,15.00000,16.00000,950.00000,11.00000,41.00000,0.00000,0.30000,-0.10000,-3.00000,3.50000,-10.00000,-0.50000,-0.50000,0.00000,3.90000,0.70000,0.00000,1.60000,177.00000,2.00000,21.10000,2.50000,96.90000,0.00000,"85053",1.821,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",345.00000,-41.755171420999943,-69.727964492999945,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2041",7228PPC,"85002",,-0.20000,9.00000,4.80000,23.00000,254.00000,-1.00000,22.00000,1.90000,3.77000,1.40000,-3.00000,20.00000,10.00000,-1.00000,44.30000,1.70000,0.13000,0.00000,0.00000,3.00000,-1.00000,0.00000,7.00000,1.27000,20.90000,0.00000,0.17000,2.14000,1140.00000,6.00000,0.00000,17.00000,37.00000,1250.00000,13.00000,31.00000,0.00000,0.60000,-0.10000,-3.00000,3.80000,-10.00000,-0.50000,0.70000,0.00000,3.60000,0.86000,0.00000,1.20000,214.00000,3.00000,20.60000,2.00000,111.00000,0.00000,"85053",1.979,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",431.00000,-41.765723098999963,-69.713605385999983,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2059",7743PPC,"85002",,-0.20000,8.93000,4.10000,2.00000,541.00000,-1.00000,42.00000,2.10000,3.64000,1.30000,27.00000,23.00000,41.00000,6.00000,43.40000,1.00000,5.09000,0.00000,0.00000,3.00000,-1.00000,0.00000,20.00000,1.13000,15.70000,0.00000,0.51000,2.23000,1050.00000,5.00000,0.00000,20.00000,22.00000,850.00000,12.00000,31.00000,0.00000,-0.10000,18.30000,-3.00000,4.10000,-10.00000,-0.50000,-0.50000,0.00000,2.70000,0.71000,0.00000,0.70000,184.00000,5.00000,21.40000,2.60000,94.20000,0.00000,"85053",1.980,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",350.00000,-41.942406622999954,-69.516922000999955,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2060",7763PPC,"85002",,-0.20000,8.45000,4.10000,10.00000,438.00000,-1.00000,40.00000,11.90000,5.02000,-0.50000,33.00000,18.00000,31.00000,3.00000,46.10000,1.10000,4.50000,0.00000,0.00000,2.00000,-1.00000,0.00000,11.00000,1.07000,17.90000,0.00000,0.34000,1.92000,828.00000,6.00000,0.00000,17.00000,14.00000,1000.00000,11.00000,42.00000,0.00000,0.30000,16.70000,-3.00000,4.10000,-10.00000,-0.50000,0.80000,0.00000,3.60000,0.66000,0.00000,1.60000,167.00000,4.00000,20.60000,2.40000,94.20000,0.00000,"85053",2.005,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",425.00000,-41.964625444999967,-69.530768501999944,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2134",IJ98PPC,"85001",,-0.20000,8.36000,4.20000,8.00000,635.00000,-1.00000,11.00000,1.00000,4.21000,1.00000,37.00000,-1.00000,46.00000,4.00000,33.90000,0.30000,5.53000,0.00000,0.00000,3.00000,2.00000,0.00000,16.00000,1.11000,16.20000,0.00000,0.20000,2.08000,1120.00000,6.00000,0.00000,14.00000,23.00000,850.00000,8.00000,-5.00000,0.00000,-0.10000,-0.10000,-3.00000,2.00000,-10.00000,-0.50000,-0.50000,0.00000,2.70000,0.82000,0.00000,2.60000,225.00000,2.00000,20.60000,1.10000,98.30000,0.00000,"85053",1.803,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",347.00000,-41.766396743999962,-70.019392247999974,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2155",IJ123PPC,"85001",,-0.20000,7.95000,3.80000,9.00000,502.00000,-1.00000,7.00000,3.20000,6.14000,0.90000,36.00000,13.00000,36.00000,3.00000,37.20000,0.70000,5.22000,0.00000,0.00000,2.00000,8.00000,0.00000,8.00000,0.99000,12.50000,0.00000,0.10000,2.07000,1070.00000,5.00000,0.00000,-5.00000,21.00000,1050.00000,9.00000,36.00000,0.00000,0.20000,17.70000,-3.00000,2.00000,-10.00000,-0.50000,-0.50000,0.00000,2.80000,0.80000,0.00000,2.80000,232.00000,3.00000,20.00000,0.90000,105.00000,0.00000,"85053",1.722,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",382.00000,-41.842850570999985,-69.903122756999949,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2156",IJ124PPC,"85001",,-0.20000,8.61000,4.20000,7.00000,545.00000,-1.00000,13.00000,2.30000,3.55000,1.10000,42.00000,13.00000,31.00000,5.00000,31.80000,0.80000,5.67000,0.00000,0.00000,3.00000,53.00000,0.00000,11.00000,1.18000,17.00000,0.00000,0.20000,1.76000,977.00000,7.00000,0.00000,28.00000,16.00000,950.00000,19.00000,38.00000,0.00000,0.30000,17.70000,-3.00000,2.10000,-10.00000,-0.50000,-0.50000,0.00000,2.60000,0.86000,0.00000,1.20000,242.00000,4.00000,21.20000,1.00000,140.00000,0.00000,"85053",1.904,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",396.00000,-41.760323833999962,-69.833559123999976,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2157",IJ125PPC,"85001",,-0.20000,8.73000,3.80000,13.00000,352.00000,-1.00000,15.00000,1.00000,3.93000,0.60000,3.00000,11.00000,33.00000,3.00000,42.10000,0.60000,4.60000,0.00000,0.00000,3.00000,52.00000,0.00000,-5.00000,1.12000,16.10000,0.00000,0.20000,1.73000,1030.00000,6.00000,0.00000,14.00000,17.00000,950.00000,9.00000,36.00000,0.00000,0.10000,18.00000,-3.00000,2.10000,-10.00000,-0.50000,-0.50000,0.00000,3.10000,0.74000,0.00000,1.20000,179.00000,3.00000,20.80000,0.80000,96.30000,0.00000,"85053",1.904,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",388.00000,-41.808139076999971,-69.828559222999957,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2158",IJ126PPC,"85001",,-0.20000,8.69000,4.70000,13.00000,406.00000,-1.00000,29.00000,2.60000,3.81000,1.00000,34.00000,12.00000,23.00000,5.00000,30.30000,0.60000,4.95000,0.00000,0.00000,3.00000,32.00000,0.00000,6.00000,1.08000,15.90000,0.00000,0.10000,1.71000,1130.00000,6.00000,0.00000,19.00000,16.00000,1000.00000,7.00000,46.00000,0.00000,0.10000,17.40000,-3.00000,2.10000,-10.00000,-0.50000,-0.50000,0.00000,2.80000,0.76000,0.00000,0.70000,198.00000,1.00000,20.00000,0.30000,112.00000,0.00000,"85053",1.874,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",382.00000,-41.759353059999967,-69.817049627999950,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2159",IJ127PPC,"85001",,0.20000,8.93000,4.40000,12.00000,490.00000,-1.00000,8.00000,1.20000,3.65000,0.60000,34.00000,13.00000,32.00000,3.00000,36.90000,0.50000,4.90000,0.00000,0.00000,3.00000,81.00000,0.00000,-5.00000,1.18000,11.30000,0.00000,0.10000,1.88000,1110.00000,5.00000,0.00000,29.00000,18.00000,1000.00000,11.00000,74.00000,0.00000,0.10000,18.30000,-3.00000,2.00000,-10.00000,-0.50000,0.60000,0.00000,2.80000,0.72000,0.00000,1.60000,195.00000,3.00000,21.10000,1.30000,104.00000,0.00000,"85053",1.938,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",361.00000,-41.765098007999939,-69.846752294999987,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2160",IJ129PPC,"85001",,-0.20000,8.68000,2.50000,-2.00000,124.00000,-1.00000,22.00000,1.80000,3.61000,0.60000,31.00000,15.00000,32.00000,3.00000,36.40000,0.50000,5.90000,0.00000,0.00000,3.00000,52.00000,0.00000,10.00000,1.06000,17.30000,0.00000,0.10000,2.12000,1120.00000,6.00000,0.00000,25.00000,20.00000,950.00000,9.00000,-5.00000,0.00000,-0.10000,19.50000,-3.00000,2.10000,-10.00000,-0.50000,0.50000,0.00000,2.30000,0.74000,0.00000,0.90000,222.00000,-1.00000,18.90000,0.30000,111.00000,0.00000,"85053",1.850,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",337.00000,-41.767435743999954,-69.860492108999949,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2161",IJ130PPC,"85001",,0.30000,8.72000,4.30000,-2.00000,349.00000,-1.00000,21.00000,3.90000,4.47000,0.60000,38.00000,12.00000,26.00000,2.00000,39.50000,0.50000,4.88000,0.00000,0.00000,3.00000,21.00000,0.00000,7.00000,1.01000,16.80000,0.00000,0.30000,1.95000,1040.00000,5.00000,0.00000,14.00000,17.00000,950.00000,11.00000,24.00000,0.00000,0.10000,18.30000,-3.00000,2.20000,-10.00000,-0.50000,-0.50000,0.00000,3.20000,0.70000,0.00000,2.70000,183.00000,3.00000,19.90000,1.10000,106.00000,0.00000,"85053",1.808,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",386.00000,-41.771684178999976,-69.877289485999938,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2162",IJ131PPC,"85001",,-0.20000,8.97000,3.70000,12.00000,692.00000,-1.00000,-5.00000,0.70000,4.03000,1.40000,32.00000,16.00000,36.00000,3.00000,32.00000,0.50000,6.44000,0.00000,0.00000,3.00000,51.00000,0.00000,7.00000,0.96000,15.80000,0.00000,0.10000,2.40000,1240.00000,5.00000,0.00000,-5.00000,21.00000,850.00000,21.00000,42.00000,0.00000,0.20000,21.00000,-3.00000,2.10000,-10.00000,0.50000,0.70000,0.00000,2.30000,0.85000,0.00000,2.00000,261.00000,2.00000,19.10000,0.80000,133.00000,0.00000,"85053",1.862,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",382.00000,-41.775325537999947,-69.873201830999960,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2163",IJ133PPC,"85001",,-0.20000,8.59000,5.80000,13.00000,415.00000,-1.00000,28.00000,3.50000,3.58000,1.10000,32.00000,16.00000,44.00000,-1.00000,30.80000,0.40000,6.94000,0.00000,0.00000,3.00000,92.00000,0.00000,-5.00000,1.02000,15.50000,0.00000,0.10000,2.41000,1240.00000,5.00000,0.00000,18.00000,24.00000,850.00000,10.00000,45.00000,0.00000,0.20000,20.40000,-3.00000,2.10000,-10.00000,-0.50000,-0.50000,0.00000,2.80000,1.03000,0.00000,2.00000,357.00000,3.00000,19.10000,1.00000,131.00000,0.00000,"85053",1.752,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",317.00000,-41.772164806999967,-69.898967560999949,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2171",IJ142PPC,"85001",,-0.20000,8.35000,3.70000,4.00000,723.00000,-1.00000,25.00000,1.20000,3.81000,0.80000,-3.00000,12.00000,30.00000,3.00000,29.20000,0.60000,4.38000,0.00000,0.00000,3.00000,22.00000,0.00000,7.00000,1.09000,4.50000,0.00000,0.10000,1.59000,1020.00000,4.00000,0.00000,15.00000,14.00000,1000.00000,7.00000,38.00000,0.00000,0.20000,17.00000,-3.00000,2.30000,-10.00000,-0.50000,-0.50000,0.00000,3.50000,0.62000,0.00000,2.70000,147.00000,1.00000,21.50000,1.10000,87.10000,0.00000,"85053",1.969,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",351.00000,-41.834579753999947,-69.814863764999984,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2172",IJ145PPC,"85001",,-0.20000,8.64000,2.90000,3.00000,502.00000,-1.00000,-5.00000,1.80000,3.97000,0.80000,36.00000,13.00000,39.00000,2.00000,36.30000,0.70000,5.68000,0.00000,0.00000,3.00000,52.00000,0.00000,7.00000,1.10000,14.70000,0.00000,0.10000,1.93000,1140.00000,5.00000,0.00000,14.00000,18.00000,1000.00000,9.00000,26.00000,0.00000,0.10000,18.30000,-3.00000,2.30000,-10.00000,-0.50000,-0.50000,0.00000,3.40000,0.85000,0.00000,0.50000,246.00000,2.00000,20.40000,0.90000,122.00000,0.00000,"85053",1.875,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",394.00000,-41.820349303999933,-69.825755899999933,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2173",IJ146PPC,"85001",,-0.20000,8.40000,2.90000,8.00000,376.00000,-1.00000,-5.00000,-0.50000,3.99000,-0.50000,38.00000,12.00000,32.00000,3.00000,32.10000,0.60000,5.18000,0.00000,0.00000,4.00000,32.00000,0.00000,-5.00000,1.05000,13.10000,0.00000,0.20000,2.05000,1220.00000,5.00000,0.00000,14.00000,16.00000,900.00000,9.00000,30.00000,0.00000,0.20000,19.10000,-3.00000,2.30000,-10.00000,-0.50000,0.50000,0.00000,2.80000,0.82000,0.00000,2.70000,224.00000,4.00000,20.20000,0.90000,120.00000,0.00000,"85053",1.860,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",391.00000,-41.802151546999937,-69.814789658999985,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2174",IJ147PPC,"85001",,-0.20000,8.74000,3.60000,9.00000,455.00000,-1.00000,22.00000,1.60000,3.97000,0.60000,41.00000,11.00000,30.00000,2.00000,37.00000,0.60000,4.44000,0.00000,0.00000,3.00000,52.00000,0.00000,10.00000,1.20000,18.60000,0.00000,0.20000,1.88000,983.00000,5.00000,0.00000,12.00000,17.00000,950.00000,7.00000,27.00000,0.00000,0.20000,17.40000,-3.00000,2.20000,-10.00000,-0.50000,-0.50000,0.00000,3.00000,0.71000,0.00000,1.80000,172.00000,4.00000,20.20000,1.30000,93.00000,0.00000,"85053",1.943,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",394.00000,-41.806150036999952,-69.818426081999974,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2200",IJ180PPC,"85001",,-0.20000,8.16000,5.70000,6.00000,379.00000,-1.00000,15.00000,2.10000,3.10000,0.60000,39.00000,12.00000,42.00000,3.00000,33.50000,0.70000,5.04000,0.00000,0.00000,5.00000,1.00000,0.00000,17.00000,1.23000,20.40000,0.00000,0.20000,1.46000,900.00000,4.00000,0.00000,16.00000,11.00000,900.00000,10.00000,32.00000,0.00000,0.40000,16.60000,-3.00000,2.90000,-10.00000,0.50000,-0.50000,0.00000,4.00000,0.67000,0.00000,1.50000,174.00000,2.00000,21.00000,1.40000,89.50000,0.00000,"85053",1.882,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",307.00000,-41.741915044999985,-69.906923940999945,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2219",IJ202PPC,"85001",,-0.20000,8.19000,6.00000,4.00000,522.00000,-1.00000,7.00000,4.60000,3.55000,0.50000,41.00000,11.00000,40.00000,-1.00000,27.70000,0.60000,5.82000,0.00000,0.00000,6.00000,2.00000,0.00000,-5.00000,1.21000,20.10000,0.00000,0.20000,1.52000,1030.00000,5.00000,0.00000,7.00000,6.00000,900.00000,13.00000,36.00000,0.00000,0.40000,17.00000,-3.00000,3.00000,-10.00000,-0.50000,-0.50000,0.00000,4.70000,0.82000,0.00000,1.70000,204.00000,6.00000,20.60000,1.70000,102.00000,0.00000,"85053",2.232,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",381.00000,-41.773049693999951,-69.756128429999933,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2223",IJ208PPC,"85001",,-0.20000,8.46000,6.10000,5.00000,659.00000,-1.00000,5.00000,3.00000,3.49000,0.60000,43.00000,-1.00000,49.00000,3.00000,36.10000,0.60000,-0.01000,0.00000,0.00000,4.00000,6.00000,0.00000,9.00000,1.33000,19.50000,0.00000,0.30000,1.43000,949.00000,5.00000,0.00000,-5.00000,7.00000,950.00000,11.00000,35.00000,0.00000,0.50000,16.80000,3.00000,3.00000,-10.00000,-0.50000,-0.50000,0.00000,4.40000,0.65000,0.00000,2.80000,146.00000,5.00000,23.80000,1.50000,86.40000,0.00000,"85053",2.232,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",368.00000,-41.773238514999946,-69.796143190999942,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2224",IJ209PPC,"85001",,-0.20000,7.92000,5.20000,24.00000,434.00000,-1.00000,-5.00000,8.00000,6.32000,0.70000,36.00000,10.00000,30.00000,2.00000,31.00000,0.50000,4.81000,0.00000,0.00000,4.00000,3.00000,0.00000,15.00000,1.16000,18.80000,0.00000,0.20000,1.69000,839.00000,5.00000,0.00000,23.00000,7.00000,850.00000,11.00000,20.00000,0.00000,0.40000,15.80000,3.00000,2.70000,-10.00000,0.60000,-0.50000,0.00000,3.80000,0.69000,0.00000,1.00000,157.00000,2.00000,19.30000,1.50000,88.90000,0.00000,"85053",1.890,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",505.00000,-41.746361686999933,-69.746931233999987,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2225",IJ210PPC,"85001",,-0.20000,8.81000,6.00000,-2.00000,356.00000,-1.00000,-5.00000,1.60000,4.01000,-0.50000,31.00000,-1.00000,49.00000,2.00000,34.50000,-0.20000,-0.01000,0.00000,0.00000,3.00000,3.00000,0.00000,6.00000,1.04000,18.00000,0.00000,0.10000,2.26000,1170.00000,5.00000,0.00000,20.00000,13.00000,900.00000,11.00000,29.00000,0.00000,0.20000,-0.10000,-3.00000,2.60000,-10.00000,0.60000,-0.50000,0.00000,2.50000,0.86000,0.00000,0.90000,263.00000,5.00000,19.80000,1.30000,111.00000,0.00000,"85053",2.106,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",354.00000,-41.800993194999933,-69.936067241999979,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
